UserID;FIL1;FIL2;FIL3;USE.MA;USE.CS;USE.PT;USE.RP;USE.LO;USE.RS;USE.ALL;MS;USE.MS;QUAL.MS;USE1;USE2;USE3;USE4;USE5;USE6;USE7;UI1;UI2;UI3;SAT1;SAT2;SAT3;LOY1;LOY2;LOY3;PE1;PE2;PE3;PE4;PE5;EE1;EE2;EE3;EE4;SI1;SI2;SI3;SI4;FC1;FC2;FC3;FC4;HM1;HM2;HM3;HM4;PV1;PV2;PV3;HT1;HT2;HT3;HT4;HT5;IND1;IND2;IND3;IND4;IND5;MRE1;MRE2;MRE3;MRE4;FLE1;FLE2;FLE3;FLE4;REL1;REL2;TIM1;TIM2;COS1;COS2;DRI1;DRI2;DRI3;DRI4;DRI5;OCC1;OCC2;OCC3;SUP1;SUP2;SUP3;SUP4;OPT1;OPT2;OPT3;OPT4;INN1;INN2;INN3;INN4;DIS1;DIS2;DIS3;DIS4;INS1;INS2;INS3;INS4;INE1;INE2;INE3;EXP1;EXP2;EXP3;EXP4;EXP5;EXP6;MPT1;MPT2;MPT3;MPT4;MPT5;MPT6;MPW1;MPW2;MPW3;MPW4;MPW5;MPW6;SOC1;SOC2;SOC3;SOC4;SOC5;SOC6;MOS1;MOS2;MOS3;MOS5;MOS4;MOS6;MOS7;MOS8;MOS9;MOE1;MOE2;MOE3;MOE4;MOE5;MOE6;DTWmax;OPT_mean;INN_mean;DIS_mean;INS_mean;DTW;AWCD;TRI;MPT;TRI_group
4841822561;A;A;A;4;1;4;4;2;1;2;GoogleMaps;4;5;5;3;4;4;3;4;4;6;6;6;6;6;6;6;6;6;6;6;7;6;6;5;5;5;5;5;5;5;5;5;5;5;5;6;6;5;6;6;6;6;5;1;4;4;4;5;5;5;6;6;5;5;5;5;6;5;5;6;4;4;4;4;4;4;3;3;4;2;3;3;4;5;3;5;5;5;3;4;4;4;3;2;3;2;3;3;3;3;2;3;3;3;5;6;5;5;5;5;5;5;5;7;5;5;4;2;1;2;3;1;1;2;1;E;B;D;G;B;D;A;G;G;G;H;0;F;F;F;A;B;B;A;A;A;0;27454;42492;3;27426;0;0;3125;A;1
4841794268;A;A;A;2;1;1;1;1;1;2;GoogleMaps;3;6;4;3;5;5;2;2;4;6;6;6;5;5;5;6;6;6;5;5;6;6;6;6;6;6;6;6;6;6;6;6;5;6;6;5;6;5;5;6;6;6;5;5;5;5;5;5;6;5;6;6;6;6;6;6;6;6;5;6;6;6;6;6;6;6;6;6;5;6;6;5;5;5;4;5;4;5;4;4;4;4;4;4;4;4;2;3;3;3;2;2;3;2;3;5;4;5;5;5;4;5;1;1;3;7;2;1;1;1;1;1;1;3;3;E;B;C;E;B;F;B;A;D;B;D;4;C;C;D;B;B;B;A;A;A;30;4;4;27426;45689;15;150;27454;E;4
4841790038;A;A;A;7;1;7;5;3;4;5;GoogleMaps;7;5;5;5;4;6;4;4;5;6;6;7;7;6;7;2;7;7;6;6;7;6;7;5;5;5;5;5;5;5;6;6;6;5;5;4;5;4;4;5;5;5;7;5;4;6;5;6;7;7;6;6;5;5;4;5;7;7;6;7;4;5;6;7;4;5;4;4;4;4;4;1;1;2;1;4;1;4;4;4;3;4;2;1;2;2;2;3;3;3;2;3;2;1;6;6;5;5;5;5;5;1;1;4;7;1;5;2;1;1;3;2;3;4;3;D;B;B;D;A;B;B;A;D;E;C;1;A;A;B;A;B;B;B;B;A;30;27454;27395;27426;2;15;150;31875;C;1
4841788987;A;A;A;3;1;5;1;2;2;3;App des lokalen Verkehrsverbundes;5;6;5;4;4;7;2;4;4;6;6;6;5;6;5;6;3;5;5;3;6;6;6;5;5;5;5;4;4;4;4;6;5;5;5;4;5;2;3;5;4;5;5;1;1;5;5;4;5;3;4;6;5;4;3;5;4;5;5;4;5;5;6;5;4;1;3;3;2;1;3;3;3;2;1;3;1;4;2;3;4;3;1;1;3;1;3;3;4;3;4;4;4;3;5;4;4;5;5;5;5;5;1;4;6;5;2;1;1;1;2;1;2;4;3;C;B;D;D;B;E;E;A;D;D;C;7;B;A;B;A;B;B;A;A;A;30;3;42491;45717;27454;15;150;2375;E;2
4841772810;A;A;A;3;1;4;1;1;1;3;App des lokalen Verkehrsverbundes;4;6;2;2;6;6;2;6;5;6;6;6;6;6;6;6;7;6;6;3;7;6;6;6;6;5;6;4;4;4;6;5;6;6;5;7;6;7;6;5;5;5;5;2;3;5;5;6;6;6;5;6;5;6;4;5;6;6;6;5;5;6;5;5;4;4;6;5;4;4;4;5;5;6;1;2;2;5;5;4;4;4;1;1;2;2;2;4;4;4;5;4;4;2;2;6;6;5;5;4;3;5;1;1;7;1;4;1;1;1;2;1;1;5;4;F;B;C;D;A;B;A;A;C;B;C;2;A;A;A;A;B;B;A;B;B;10;45748;42491;42493;27454;5;50;2625;D;2
4841716513;A;A;A;2;1;1;1;2;1;2;Flixbus;3;5;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;7;7;6;6;6;6;6;6;6;6;6;6;6;6;6;4;4;4;4;1;1;1;2;4;4;4;4;4;4;4;4;6;6;6;5;5;5;5;5;1;4;2;6;1;2;1;1;2;1;1;3;3;E;A;D;D;B;F;B;B;D;C;D;1;A;A;A;B;B;B;A;A;A;30;4;45658;4;4;15;150;23125;E;2
4841699188;A;A;A;5;5;5;5;5;5;5;App des lokalen Verkehrsverbundes;6;4;4;4;3;4;3;4;4;4;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2;5;4;3;5;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;2;4;4;4;4;5;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;2;4;4;4;4;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;3;3;3;3;3;3;2;3;3;4;2;3;4;3;3;4;3;4;B;B;C;E;B;C;A;A;B;C;C;2;C;D;C;A;A;A;A;A;A;5;45717;3;3;45717;42492;25;3;B;1
4841649596;A;A;B;4;1;1;1;1;1;5;GoogleMaps;6;4;4;1;7;7;1;1;1;7;7;7;7;7;7;7;4;4;3;3;3;3;3;5;5;5;5;2;1;2;5;5;6;5;4;2;4;2;2;1;1;1;5;1;1;4;5;3;3;3;3;5;3;5;3;1;4;4;4;4;1;1;1;1;1;1;1;1;1;1;1;7;4;7;1;1;1;4;2;2;2;2;4;2;4;4;5;4;3;5;4;5;5;5;7;6;6;5;5;5;5;5;5;5;6;7;1;3;5;2;2;1;4;4;1;D;A;B;D;B;C;A;A;C;C;G;7;A;A;C;A;B;A;A;A;A;10;2;42493;45748;27485;5;50;2125;E;2
4841646605;A;A;A;2;1;2;1;1;1;2;DB Navigator;2;5;1;3;5;6;3;5;4;5;5;5;5;5;5;5;3;4;4;3;4;4;5;5;4;5;5;3;3;3;6;5;5;4;4;4;4;3;4;4;4;4;2;2;3;3;4;4;3;3;3;5;4;4;3;4;4;3;5;6;5;5;5;5;3;1;3;3;3;3;3;5;5;6;1;1;1;4;4;3;3;3;4;3;4;4;3;3;2;2;2;4;4;2;4;5;5;5;5;5;5;1;1;1;7;1;2;2;1;4;2;1;1;4;4;B;B;D;D;A;B;A;A;C;C;C;7;A;A;B;A;A;B;A;B;B;10;45717;27454;42492;3;5;50;3375;D;3
4841618398;A;A;A;3;1;4;6;1;1;7;Offi;7;6;6;6;3;7;4;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;6;7;7;5;7;7;7;7;7;4;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;4;4;7;7;7;4;7;1;1;1;7;7;7;7;5;5;5;5;3;3;5;5;3;3;3;5;5;5;4;1;7;7;7;5;5;5;5;1;1;4;6;1;1;5;1;1;3;1;5;3;1;C;B;A;H;B;C;A;G;G;G;H;0;A;G;E;B;B;B;B;B;A;0;5;4;42493;27454;0;0;34375;A;3
4841577618;A;A;A;3;1;7;4;3;1;7;DB Navigator;7;5;5;5;5;3;3;3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;1;1;1;5;5;5;5;6;5;5;5;5;5;5;5;5;4;5;5;5;4;6;4;6;6;5;5;5;5;5;5;5;5;5;6;6;5;4;4;6;6;6;6;6;3;5;6;4;4;4;5;3;4;4;3;1;2;4;3;4;4;3;5;4;4;5;4;5;5;5;5;5;5;5;1;1;4;7;1;6;3;1;2;2;1;1;4;3;D;B;B;D;A;B;B;A;D;C;C;6;A;A;A;A;B;B;A;B;A;30;42493;42492;4;45748;15;150;24375;C;2
4841556327;A;A;A;6;6;7;7;5;7;7;Karten;4;6;6;5;7;5;6;6;4;5;5;6;7;6;6;6;6;5;5;4;5;6;6;5;5;5;6;7;6;7;5;7;7;6;6;7;7;4;7;6;5;5;6;7;5;5;5;3;5;5;5;3;5;6;5;5;7;6;6;5;6;7;5;6;7;6;5;6;7;7;6;7;6;6;4;7;7;6;5;5;5;3;5;5;3;3;5;4;4;5;5;4;4;5;6;7;7;3;5;4;4;4;4;6;7;6;4;4;7;2;2;1;2;3;1;B;A;C;D;A;D;B;A;B;B;C;6;C;B;C;A;B;B;A;A;A;5;42494;4;42494;42494;42492;25;2875;A;1
4841506709;A;A;A;4;1;1;1;1;1;4;GoogleMaps;4;6;4;4;4;4;4;4;4;6;6;6;7;7;7;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;4;5;4;4;5;4;4;5;1;4;5;6;5;5;5;5;5;5;5;4;4;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;5;5;5;5;1;1;7;3;1;1;1;1;1;1;1;2;4;4;E;B;B;D;A;B;A;A;B;A;B;1;A;A;C;B;B;B;A;B;A;5;3;3;3;3;42492;25;3;C;1
4841486727;A;A;A;6;1;7;6;3;1;6;App des lokalen Verkehrsverbundes;7;4;5;6;5;7;3;6;6;7;6;6;6;6;6;6;5;4;5;5;7;7;7;5;4;4;5;4;4;5;5;6;5;5;6;4;5;4;4;3;3;5;6;5;2;5;3;6;4;6;5;6;4;4;4;4;5;5;4;5;3;5;4;3;4;4;5;5;5;3;5;3;3;3;4;4;1;4;3;4;4;2;1;1;3;2;3;3;1;4;5;4;4;3;3;4;3;5;5;5;5;2;1;7;7;1;1;2;1;1;1;1;4;3;3;A;B;C;E;B;C;B;A;C;B;C;6;A;A;B;A;A;B;B;B;A;10;45717;27395;27426;4;5;50;25625;C;2
4841470760;A;A;A;7;1;4;6;5;1;6;GoogleMaps;6;6;6;3;7;7;5;7;4;7;7;6;7;7;7;7;4;6;4;6;7;7;6;6;6;5;7;2;2;5;7;7;6;7;7;4;6;2;5;6;6;6;3;2;1;5;6;6;6;6;7;7;7;6;4;6;6;6;5;6;6;6;7;7;4;4;4;4;4;2;6;2;1;2;1;4;1;4;3;4;4;5;1;1;3;2;4;3;2;5;5;4;5;2;6;6;6;5;5;5;4;1;1;4;6;6;1;2;1;1;2;1;2;3;3;C;A;D;D;B;C;A;A;B;B;A;5;A;A;B;A;B;B;A;A;B;5;4;27395;42493;4;42492;25;25625;E;2
4841449977;A;A;A;4;3;2;4;2;2;4;BlablaCar;3;6;4;6;2;4;4;6;5;6;6;6;5;5;5;5;5;5;5;6;5;6;6;5;5;6;6;5;6;5;4;6;6;4;5;6;5;6;5;6;6;5;4;6;6;5;4;4;6;5;4;6;5;4;5;6;5;6;4;6;6;5;6;5;6;4;5;4;5;6;6;6;4;5;5;6;6;5;4;4;3;3;3;4;4;3;3;4;3;4;3;4;5;4;6;6;4;5;5;5;5;5;5;7;7;7;7;4;5;2;2;2;2;4;3;C;A;C;D;B;C;B;B;C;B;C;7;A;A;B;A;B;B;A;A;A;10;42493;42493;42493;4;5;50;2875;A;1
4841449703;A;A;A;6;4;7;2;3;3;6;App des lokalen Verkehrsverbundes;7;7;5;5;6;6;5;6;5;6;6;6;6;6;6;6;6;6;6;6;6;6;6;7;7;7;7;6;6;6;6;7;7;6;6;6;6;5;6;7;7;7;6;2;7;7;6;7;7;7;7;7;6;6;4;6;7;6;7;6;7;6;7;6;7;6;4;3;4;2;2;2;2;2;4;6;2;6;4;4;4;3;4;4;4;4;1;3;2;3;2;2;2;2;6;6;6;5;5;5;5;5;5;6;7;6;7;5;4;1;2;2;1;1;1;B;A;C;C;B;A;B;A;D;C;C;7;C;A;F;A;A;A;A;A;A;30;27454;4;45689;2;15;150;3875;A;4
4841433234;A;A;A;7;3;5;5;3;1;7;Karten;7;5;5;5;2;6;4;4;4;7;4;6;6;6;7;6;5;4;4;3;6;5;5;6;5;6;5;4;4;4;6;7;6;5;4;6;6;5;6;3;6;5;6;1;2;5;4;5;4;6;3;4;3;5;4;4;5;5;5;4;4;4;5;5;2;2;4;4;4;4;4;2;2;2;1;4;2;4;4;4;4;3;3;2;4;3;2;2;1;2;3;2;2;2;4;5;5;5;5;5;5;5;5;3;5;7;1;3;7;1;5;2;3;5;4;C;A;A;D;B;B;A;B;C;B;G;3;A;B;D;B;A;B;A;A;B;10;27454;3;27395;45689;5;50;36875;E;4
4841401327;A;A;A;6;3;6;4;5;6;6;GoogleMaps;7;7;6;2;6;6;7;2;5;6;7;7;7;7;6;7;7;6;5;6;7;7;7;7;6;7;7;7;7;5;6;6;7;6;7;7;7;7;6;4;7;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;6;7;3;4;7;5;7;7;7;4;6;6;2;4;7;6;6;5;4;5;5;5;3;4;4;5;4;4;5;5;4;5;4;6;6;6;5;5;5;5;5;5;6;1;2;6;7;1;1;1;3;3;1;4;C;B;B;D;B;B;A;B;C;C;D;5;D;D;C;A;B;B;A;A;A;10;27485;4;42494;42494;5;50;29375;A;1
4841395922;A;A;A;5;1;5;5;1;2;5;Karten;5;6;7;6;5;6;5;6;6;6;6;6;6;7;6;7;7;7;4;6;5;4;5;4;4;4;4;5;5;5;6;6;6;6;6;5;6;7;6;6;6;6;5;5;5;5;5;5;7;5;5;5;6;6;6;6;5;5;6;7;6;6;6;6;6;6;5;4;5;5;4;6;6;6;6;6;6;6;4;4;4;5;4;5;4;4;4;4;4;5;4;5;4;5;6;6;6;5;5;5;5;5;1;4;7;1;1;3;1;1;2;1;1;4;4;E;B;B;D;A;B;A;A;D;D;C;7;A;A;C;A;B;B;B;B;A;30;45748;45748;45748;42494;15;150;29375;C;1
4841380508;A;A;A;6;1;1;1;2;1;6;runtastic;6;6;5;5;4;6;6;4;6;6;6;6;6;6;6;6;6;6;4;4;6;6;6;6;6;6;6;6;4;6;5;6;6;6;4;6;6;6;6;5;5;5;6;7;6;6;6;6;6;4;7;7;7;7;7;7;6;6;6;6;7;6;6;4;4;4;4;4;4;4;4;3;3;3;4;6;4;6;4;4;4;3;4;3;4;4;3;4;3;4;4;4;3;2;6;6;6;5;5;5;5;1;1;4;3;5;5;1;1;3;3;1;1;3;1;F;B;A;F;B;D;B;G;G;G;H;0;A;G;E;B;B;B;A;A;A;0;27454;27454;42493;45717;0;0;31875;B;1
4841374245;A;A;A;3;1;1;5;2;1;5;Offi;5;6;5;4;4;6;2;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;5;6;5;5;6;5;5;6;4;6;6;5;6;4;4;4;4;4;5;4;4;5;4;4;4;4;4;5;4;4;4;4;4;4;4;4;3;3;3;4;4;4;5;4;4;4;3;2;2;4;2;3;2;3;3;3;3;3;4;5;5;6;5;5;5;5;5;1;2;7;1;2;2;1;1;1;4;2;4;2;B;B;D;C;B;F;B;A;D;C;C;6;B;A;C;A;B;B;B;B;A;30;27454;42492;27426;45717;15;150;30625;D;1
4841368513;A;A;A;5;1;4;3;1;1;4;GoogleMaps;5;7;5;6;2;6;2;3;6;7;7;7;6;6;6;6;6;6;5;5;6;5;6;5;5;6;5;3;4;3;5;5;5;5;5;6;5;5;6;4;4;4;5;1;1;4;5;5;5;5;4;6;4;4;4;5;5;5;5;4;4;4;4;5;4;4;5;4;5;5;5;3;4;3;4;5;4;4;4;3;4;4;3;4;3;4;2;3;4;4;3;3;2;3;6;6;6;5;5;5;5;1;1;1;2;7;2;1;1;2;3;1;3;3;1;D;B;B;E;B;F;B;B;A;A;A;1;B;A;D;B;B;B;A;A;A;1;27454;42493;45717;27426;0.5;5;33125;E;3
4841346826;A;A;A;7;1;4;6;1;1;6;GoogleMaps;7;7;7;7;4;7;3;6;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;6;6;7;6;4;4;5;4;7;7;7;6;7;7;7;7;3;6;5;7;7;7;7;7;6;6;6;6;6;6;6;4;4;5;3;4;4;4;5;4;5;5;5;4;5;5;4;5;6;6;6;6;6;3;6;3;3;3;4;2;3;4;4;3;2;3;3;3;1;3;1;7;7;7;5;5;5;5;1;1;5;7;1;1;2;1;1;1;2;2;2;2;B;A;C;E;B;C;A;A;C;B;C;7;A;A;C;B;B;B;A;A;A;10;45717;45717;27426;2;5;50;34375;C;3
4841324833;A;A;A;5;1;5;5;4;3;5;GoogleMaps;5;6;6;6;4;6;5;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;4;5;5;5;6;6;6;5;6;6;5;5;6;6;6;6;6;5;6;5;6;6;6;6;6;5;5;5;5;6;6;5;6;5;6;6;6;6;6;6;6;6;6;5;3;2;3;6;6;6;6;5;4;4;5;4;4;4;4;3;3;1;1;3;2;2;1;4;4;5;5;5;5;5;5;5;4;3;7;2;3;4;1;2;2;2;3;4;B;A;C;D;B;E;A;B;D;B;D;3;A;A;B;B;A;A;A;A;A;30;42494;4;2;2;15;150;4125;E;4
4841322118;A;A;A;7;7;6;7;6;6;7;GoogleMaps;7;6;5;6;2;6;7;7;5;7;2;6;7;5;7;7;6;7;7;6;6;7;6;6;7;6;6;6;7;6;5;7;7;6;1;6;7;7;6;7;6;6;6;3;7;6;6;7;5;6;6;6;6;5;6;7;6;5;5;6;6;6;5;5;5;4;5;5;6;6;5;5;6;1;6;6;5;7;4;5;5;4;5;4;5;4;5;4;4;5;5;5;4;5;6;7;7;5;5;5;5;5;5;3;7;1;5;5;6;2;2;2;2;2;2;E;A;D;D;B;F;A;A;C;B;C;7;A;A;A;A;A;A;A;A;A;10;42494;42494;42494;27485;5;50;29375;A;1
4841293541;A;A;A;6;1;6;7;5;1;6;DB Navigator;6;5;5;4;5;6;6;5;6;6;6;6;6;6;6;7;7;7;6;5;6;6;6;6;5;5;6;6;6;6;4;6;6;6;3;5;5;5;5;6;6;6;6;4;4;6;6;5;6;6;6;6;6;6;6;6;6;6;6;6;7;6;6;7;6;6;6;6;4;6;6;2;2;2;6;6;4;6;4;4;4;4;4;3;4;4;2;2;2;2;2;2;2;2;4;3;3;5;5;5;5;1;1;5;7;5;4;4;1;1;3;2;2;4;1;F;A;B;F;A;B;B;G;G;G;H;0;B;G;E;A;B;B;A;B;B;0;4;27454;2;2;0;0;39375;A;4
4841292864;A;A;A;7;5;7;7;7;4;7;GoogleMaps;7;3;5;5;3;4;4;5;5;6;6;6;5;6;5;6;5;5;6;5;5;5;6;5;4;5;5;6;5;5;5;5;5;3;4;6;6;6;5;5;6;5;6;6;5;6;6;6;5;6;5;6;4;5;6;6;6;6;5;6;5;6;6;6;6;6;6;5;6;6;6;5;6;6;6;5;6;6;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;3;4;5;6;5;5;5;4;5;5;4;7;7;7;4;5;4;2;1;4;1;1;C;A;D;D;B;D;A;A;B;C;C;6;A;A;D;A;B;A;A;A;A;5;27454;4;4;27454;42492;25;3;A;1
4841281936;A;A;A;4;1;6;5;1;4;5;GoogleMaps;6;5;6;4;1;5;4;5;7;7;6;6;6;6;7;7;6;6;4;5;6;6;7;6;7;6;6;6;4;5;6;7;7;6;4;6;4;6;5;2;4;5;5;3;4;3;5;3;6;5;4;6;4;5;4;6;4;6;5;6;7;6;6;4;3;3;3;2;3;3;4;2;2;4;3;2;3;4;4;3;2;3;2;2;3;3;3;2;4;2;2;2;3;1;2;2;3;5;4;5;5;5;5;4;3;7;4;7;5;3;3;4;2;5;3;A;B;B;F;;C;C;B;D;B;D;4;C;E;F;A;A;B;A;A;A;30;3;42492;27426;2;15;150;31875;A;1
4841266302;A;A;A;7;1;6;7;1;7;7;Flixbus;7;5;6;5;3;5;5;5;5;5;6;6;6;6;5;5;5;5;6;6;6;6;5;6;6;5;5;5;5;6;5;5;6;6;6;6;6;6;5;6;6;6;6;6;6;6;6;6;6;6;5;6;6;6;6;6;6;6;6;6;5;5;5;5;4;5;5;5;5;5;5;5;5;5;6;6;6;6;4;4;4;4;4;4;4;4;3;3;3;3;3;4;3;4;5;6;5;5;5;5;5;3;3;7;7;7;2;7;1;2;2;5;3;4;3;A;B;C;A;B;A;A;A;C;B;C;7;A;B;B;A;A;A;A;A;A;10;4;4;3;42493;5;50;3375;A;3
4841242060;A;A;A;5;1;2;4;2;1;6;App des lokalen Verkehrsverbundes;4;5;2;5;2;6;2;5;2;5;5;5;6;6;6;6;6;6;6;5;6;6;6;5;5;5;5;4;4;4;4;6;6;6;5;3;4;3;2;7;7;7;6;2;3;3;5;6;6;6;6;6;5;6;5;6;5;5;5;5;5;5;5;5;4;4;5;3;3;2;3;3;3;3;4;5;2;6;4;4;4;3;3;2;4;2;2;2;2;2;4;4;4;2;5;5;5;5;5;5;5;1;1;1;7;5;3;2;1;1;2;1;1;4;3;C;A;D;D;B;D;A;A;B;B;C;2;A;A;C;A;B;A;A;A;B;5;27454;27426;2;42493;42492;25;45717;B;1
4841237925;A;A;A;6;3;2;5;2;7;7;GoogleMaps;7;6;6;6;3;6;6;4;6;6;6;6;6;6;6;6;6;6;6;5;6;6;6;6;5;6;6;6;5;6;5;6;6;6;5;6;5;6;5;6;6;5;6;5;6;7;6;5;6;7;6;5;5;7;6;7;5;6;5;7;6;7;7;6;5;5;6;6;6;7;5;5;6;7;7;6;7;7;5;5;5;4;4;5;4;3;3;3;3;3;4;3;4;5;7;7;7;4;5;3;5;5;5;5;7;7;7;7;6;1;1;2;2;1;1;C;B;C;D;B;C;A;A;C;D;C;7;C;B;B;A;A;A;A;A;A;10;27485;4;3;4;5;50;34375;A;3
4841232484;A;A;A;4;1;4;4;1;1;4;App des lokalen Verkehrsverbundes;4;6;6;4;6;7;1;6;6;6;6;7;6;6;6;6;6;6;6;4;7;6;6;6;6;7;6;6;6;6;6;6;6;7;6;4;6;4;4;6;6;7;6;4;2;6;5;6;7;6;6;6;6;6;6;6;5;6;6;5;7;6;6;5;4;4;4;4;4;4;4;2;3;2;1;4;3;6;4;3;3;3;4;2;4;3;2;2;2;2;4;3;2;2;5;6;6;5;5;5;5;1;1;2;7;3;3;2;1;1;1;1;2;3;3;C;B;C;C;B;D;B;A;D;C;C;5;A;B;B;A;B;B;A;A;B;30;45717;45717;2;27426;15;150;34375;D;3
4841208271;A;A;A;5;1;5;1;1;1;5;Karten;5;5;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;5;5;5;5;1;1;6;5;1;3;5;1;4;1;3;2;5;3;A;A;B;A;B;B;A;B;C;B;G;6;B;A;B;A;B;B;B;B;A;10;3;3;3;3;5;50;3;A;1
4841187265;A;A;A;5;2;7;3;2;4;5;App des lokalen Verkehrsverbundes;6;6;6;6;3;7;6;6;6;7;7;7;7;7;7;7;7;7;6;6;7;7;7;7;7;7;7;7;7;7;7;7;6;6;7;7;7;6;7;6;6;6;6;5;6;7;7;7;7;7;6;7;7;7;7;7;7;6;7;7;5;6;6;6;5;6;5;4;5;5;4;1;1;1;2;2;6;6;4;5;4;4;3;4;4;3;3;2;3;2;4;3;2;4;6;7;7;5;5;5;5;4;5;7;6;1;3;3;1;2;2;1;1;5;4;B;B;B;D;B;D;A;A;B;A;C;6;A;A;B;A;B;B;B;B;A;5;45748;42493;42492;45717;42492;25;42493;A;3
4841185289;A;A;A;6;2;3;1;1;3;6;GoogleMaps;6;5;5;3;5;5;1;5;5;6;6;6;6;6;6;6;5;6;6;5;6;6;6;7;7;6;6;6;6;6;6;7;7;7;6;3;5;3;3;2;3;4;5;3;2;5;5;5;5;5;4;5;5;5;5;6;5;6;5;6;5;5;5;5;4;3;3;2;3;3;2;3;3;3;1;5;1;5;4;4;4;4;2;3;5;5;2;2;4;4;4;4;5;4;5;5;5;5;5;5;5;5;5;1;2;7;3;2;1;4;2;1;3;3;3;B;A;C;D;B;C;B;A;D;B;D;1;A;A;B;B;B;A;A;A;A;30;4;27454;3;45748;15;150;3125;B;1
4841178884;A;A;A;6;1;4;5;1;4;6;GoogleMaps;6;6;5;3;5;7;2;6;5;7;5;7;7;7;7;7;7;7;6;4;7;6;6;6;6;6;6;2;2;2;4;6;6;6;4;5;4;3;4;4;4;4;4;2;2;4;5;4;4;3;3;5;7;4;7;7;7;7;6;7;3;6;4;3;1;1;1;1;1;1;1;2;4;3;1;4;1;4;3;1;1;1;3;1;3;1;2;2;1;3;4;5;4;3;5;5;4;5;5;5;5;1;1;7;4;4;1;1;1;1;4;4;3;5;4;D;B;C;D;B;E;A;A;B;A;B;1;A;A;A;B;B;B;A;A;A;5;42491;2;2;4;42492;25;2375;E;2
4841170336;A;A;A;5;1;7;5;1;1;5;App des lokalen Verkehrsverbundes;6;5;7;3;5;6;2;6;6;6;6;7;7;6;7;7;2;5;4;4;6;6;6;6;6;6;6;2;2;2;4;6;6;4;6;4;5;2;4;4;4;4;6;1;1;6;5;4;6;5;5;5;6;4;4;7;6;6;6;6;5;6;4;2;1;1;1;1;1;1;1;2;3;3;1;4;1;5;3;3;2;3;2;2;4;1;2;2;2;3;2;5;5;3;7;6;6;5;5;5;5;1;1;4;7;1;1;2;1;1;3;1;2;4;3;C;B;D;C;B;B;A;A;C;C;C;1;A;B;F;A;A;B;A;B;A;10;27426;45689;45689;27454;5;50;27426;C;2
4841146340;A;A;A;4;1;5;1;1;1;4;GoogleMaps;4;6;5;5;3;5;5;5;4;6;6;6;7;6;7;7;6;6;5;5;6;5;6;6;6;6;6;6;6;6;6;6;7;6;5;5;5;5;5;5;5;5;5;3;4;5;4;5;5;4;5;5;5;5;5;5;6;5;5;6;5;5;5;5;4;4;4;4;4;3;4;5;5;4;2;3;2;5;3;3;3;4;3;3;3;3;2;2;1;3;3;3;3;2;3;4;5;5;5;4;4;1;1;6;7;5;4;2;1;1;3;2;1;5;3;E;B;B;D;B;D;A;A;D;D;C;7;A;A;C;A;A;B;A;A;A;30;45717;3;2;27426;15;150;3375;A;3
4841137713;A;A;A;5;4;6;6;1;1;6;GoogleMaps;6;5;7;7;7;7;3;7;7;7;7;7;7;5;7;7;7;5;7;6;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;1;1;1;1;4;4;5;7;7;7;7;7;7;7;7;7;7;7;7;4;7;3;7;6;7;4;7;4;5;1;1;1;1;1;1;1;3;1;1;1;5;1;5;4;5;4;5;2;5;5;2;3;3;3;3;5;2;3;3;7;7;7;5;5;4;3;4;3;6;6;5;4;6;1;2;3;1;2;5;4;B;B;B;C;B;A;A;A;A;B;C;6;A;A;B;A;B;B;B;B;A;1;42494;42493;3;45717;0.5;5;34375;A;3
